"CountryNum","StateNum","Route","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID","year","aridlands"
840,89,908,"L PEND O NWR",1,48.458644,-117.559656,64,10,1,2,2012,0.0772855212091904
840,89,909,"E. MT. ADAMS",1,46.0495247,-121.5015249,67,9,1,2,2012,0.048515653582815
840,89,910,"MCCHORD",0,47.1863247,-122.5188139,93,5,1,2,2012,0.010142190763228
840,89,950,"RICHLAND",1,46.3715872,-119.4460264,89,9,1,2,2012,0.481715441938509
840,89,951,"HORN RAPIDS",1,46.3915681,-119.4109939,89,9,1,2,2012,0.797796914463074
840,90,1,"HIX",1,37.7296134,-80.8195996,22,28,1,1,2012,0.00416306653051606
840,90,2,"SMOOT",1,37.9457139,-80.7326693,22,28,1,1,2012,0.00270033079052184
840,90,3,"PEDRO",1,37.6627657,-80.3143619,13,28,1,1,2012,0.000416003042765113
840,90,4,"STOLLINGS",1,37.813102,-81.9349163,21,28,1,1,2012,0.0897141100522594
840,90,5,"BRAMWELL",1,37.3039582,-81.1552555,21,28,1,1,2012,0.00295039420204691
840,90,6,"GHENT",1,37.6168997,-81.1148229,21,28,1,1,2012,0.00842969969902012
840,90,7,"HANOVER",1,37.5320007,-81.7666849,21,28,1,1,2012,0.00136152094266759
840,90,8,"CLEAR CREEK",1,37.7983327,-81.2321019,21,28,1,1,2012,0.00474952448481165
840,90,9,"WELCH",1,37.4410297,-81.5917809,21,28,1,1,2012,0.000834227148134906
840,90,10,"BREEDEN",1,37.8519437,-82.4001619,21,28,1,1,2012,0.00317845791221742
840,90,11,"PT PLEASANT",1,38.8438867,-82.0520239,22,28,1,1,2012,0.00618785975928833
840,90,12,"ARLEE",0,38.7324167,-82.0947269,22,28,1,1,2012,0.00029101138582047
840,90,13,"HUBBARDSTOWN",1,38.1939311,-82.5986473,22,28,1,1,2012,0.00301613280336685
840,90,14,"SPENCER",1,38.793062,-81.4097591,22,28,1,1,2012,0.00121883270650508
840,90,15,"CLENDENIN",1,38.5212381,-81.3609134,22,28,1,1,2012,0.000289583116145996
840,90,16,"NICUT",1,38.7133034,-81.0222682,22,28,1,1,2012,0
840,90,17,"FAYETTEVILLE",0,38.0007227,-81.0413429,22,28,1,1,2012,0.00160223009587328
840,90,19,"PARADISE",1,38.5848407,-81.7998809,22,28,1,1,2012,0.00209696746243893
840,90,20,"YAWKEY",1,38.214993,-81.963436,21,28,1,1,2012,0.00441864778467548
840,90,21,"OLCOTT",1,38.240453,-81.714106,21,28,1,1,2012,5.7762066495691e-05
840,90,22,"CANAAN",1,38.7369447,-80.3044289,24,28,1,1,2012,0.0152402182202147
840,90,23,"VALLEY HEAD",1,38.607282,-80.026887,24,28,1,1,2012,0.00799550182738263
840,90,24,"THREE FORKS",1,38.3420287,-80.3742359,24,28,1,1,2012,0.00277192593413904
840,90,25,"SUTTON",1,38.7115697,-80.4944239,22,28,1,1,2012,0.00264561507894345
840,90,26,"CEDARVILLE",1,38.8296121,-80.7951792,22,28,1,1,2012,3.79641112601554e-05
840,90,27,"DENMAR",1,38.0801867,-80.2288669,13,28,1,1,2012,0.00129445994893415
840,90,28,"STRANGE CRK",1,38.566293,-80.8973158,22,28,1,1,2012,0.0005922826826625
840,90,29,"RICHWOOD",1,38.2958347,-80.5232839,24,28,1,1,2012,0.0555228400773955
840,90,30,"GREEN BANK",1,38.3707667,-79.8181159,13,28,1,1,2012,0.00487551045802649
840,90,31,"SUGAR GROVE",1,38.5618406,-79.4290148,13,28,1,1,2012,0.00112432482555579
840,90,32,"DAILEY",1,38.8093117,-79.858255,24,28,1,1,2012,0.00400173189708333
840,90,33,"MO OF SENECA",1,38.7894457,-79.4087139,13,28,1,1,2012,0.00187971943844724
840,90,34,"SLATE",1,39.0495129,-81.5532319,22,28,1,1,2012,0.000741316434507084
840,90,35,"ROCKPORT",1,39.073122,-81.552526,22,28,1,1,2012,0.000217811887404067
840,90,36,"WASHBURN",1,39.091162,-81.033836,22,28,1,1,2012,0.00267320375882799
840,90,37,"MOUNDSVILLE",1,39.913222,-80.735106,22,28,1,1,2012,0.000105268698352545
840,90,38,"MONONGAH",1,39.421022,-80.201427,22,28,1,1,2012,0.00456440595140311
840,90,39,"MCDONALD",1,39.0491547,-80.5250999,22,28,1,1,2012,0.000183187461835945
840,90,40,"BERRYBURG",0,39.195382,-80.090447,22,28,1,1,2012,0.00189332717617178
840,90,41,"BEBEE",1,39.652432,-80.773597,22,28,1,1,2012,0.00593599333879481
840,90,42,"JOSEPHS MILL",1,39.3782737,-80.8687829,22,28,1,1,2012,0.000304813958377128
840,90,43,"SMITHFIELD",1,39.504672,-80.587817,22,28,1,1,2012,0.00159763000581918
840,90,44,"GREER",0,39.5730496,-79.8489868,22,28,1,1,2012,0.00706770769099413
840,90,45,"ALBRIGHT",0,39.4948267,-79.6441639,24,28,1,1,2012,0.00582518318668179
840,90,46,"MEADOWVILLE",1,39.0940821,-79.935752,22,28,1,1,2012,0.00355757508589161
840,90,47,"MT STORM",0,39.2773597,-79.3108149,24,28,1,1,2012,0.0228445824767071
840,90,48,"YELLOW SPG",1,39.1823897,-78.5094379,13,28,1,1,2012,0.00093925777289174
840,90,49,"RIO",0,39.1387147,-78.6699529,13,28,1,1,2012,0.00193384902640704
840,90,50,"SLEEPY CREEK",0,39.639152,-78.116217,13,28,1,1,2012,0.00183416219410114
840,90,51,"MARTINSBURG",1,39.4422397,-77.8551519,13,28,1,1,2012,0.0185080515565604
840,90,52,"CLINTON",1,40.0890487,-80.6889494,22,28,1,1,2012,0.000127078014348263
840,90,53,"RUTHBELLE",1,39.505232,-79.642567,24,28,1,1,2012,0.0023507662813388
840,90,54,"Ringgold",1,39.559837,-79.864153,22,28,1,1,2012,NA
840,90,112,"HENDERSON",1,38.816049,-82.136915,22,28,1,1,2012,0.00067230926226064
840,90,132,"BEVERLY",0,38.8090757,-79.8597489,24,28,1,1,2012,0.00410805585938494
840,90,140,"MEADLAND",1,39.195222,-80.090527,22,28,1,1,2012,0.000845940037133472
840,90,147,"BISMARK",1,39.2175157,-79.2333049,24,28,1,1,2012,0.0438845319539463
840,90,149,"LOST RIVER",1,38.9686037,-78.8453529,13,28,1,1,2012,0.00160783192796913
840,90,150,"SHANGHAI",1,39.4443357,-78.1386329,13,28,1,1,2012,0.00256174113711667
840,90,901,"GLADE RUN",0,38.6435697,-79.8390119,24,28,1,2,2012,0.00554912719445585
840,90,902,"BOWDEN",1,38.908012,-79.697997,24,28,1,2,2012,0.00226849126937414
840,90,903,"WYMER",0,38.8928197,-79.6165539,24,28,1,2,2012,0.00997191342726994
840,90,904,"GLADY",1,38.7985231,-79.7194458,24,28,1,2,2012,0.00252492630738335
840,90,905,"BEMIS",1,38.8080257,-79.7388168,24,28,1,2,2012,0.0659993192047303
840,90,951,"GLADE RUN 2",1,38.6777833,-79.8369271,24,28,1,2,2012,0.00598722190224889
840,91,1,"CHAFFEY",1,46.396242,-92.195882,28,12,1,1,2012,0.0140513068175285
840,91,2,"IRON RIVER",1,46.5232187,-91.4282439,28,12,1,1,2012,0.00978759787597876
840,91,3,"MINONG",1,46.0670957,-91.8218079,28,12,1,1,2012,0.084179603692416
840,91,4,"GRAND VIEW",1,46.3087137,-91.0900569,28,12,1,1,2012,0.0491756429984612
840,91,5,"BAYFIELD",1,46.7999037,-90.9468609,28,12,1,1,2012,0.0105570933841416
840,91,6,"SHANAGOLDEN",1,46.1105637,-90.7900389,28,12,1,1,2012,0.00292943830317135
840,91,7,"MONTREAL",1,46.3414537,-90.1542219,28,12,1,1,2012,0.00307158407518376
840,91,8,"LAND O LAKES",0,46.1709797,-89.6003879,28,12,1,1,2012,0.00854254824327544
840,91,9,"HUDSON",1,45.0280407,-92.7478269,17,23,1,1,2012,0.000384402310936246
840,91,10,"DRESSER",1,45.372162,-92.666822,20,23,1,1,2012,0.0102321209053438
840,91,11,"UNION TWP",1,45.9602047,-92.4981849,20,12,1,1,2012,0.0456983479939927
840,91,12,"LORAINE",1,45.5969217,-92.2379749,20,23,1,1,2012,0.00154300130648286
840,91,13,"CUMBERLAND",1,45.5385417,-91.8894659,20,23,1,1,2012,0.004448015048791
840,91,14,"WEYERHAUSER",1,45.3129597,-91.4793629,20,23,1,1,2012,0.00030584264923012
840,91,15,"COUDERAY",1,45.8737727,-91.2353139,28,12,1,1,2012,0.00250190728357941
840,91,16,"EXELAND",1,45.7114417,-91.1942679,20,12,1,1,2012,0.00342185439497976
840,91,17,"GILMAN",1,45.1410957,-90.7920749,20,12,1,1,2012,0.0190779383743087
840,91,18,"HOLWAY",0,45.0888697,-90.5360189,20,23,1,1,2012,0.00039852545581349
840,91,19,"PHILLIPS",1,45.6572627,-90.1872869,28,12,1,1,2012,0.00306710557359368
840,91,20,"RIB LAKE",1,45.3240447,-90.0875099,20,12,1,1,2012,0.0052491963221905
840,91,21,"MERRILL",1,45.2325217,-89.2840419,20,23,1,1,2012,0.00229964479664878
840,91,22,"IRMA",1,45.315602,-89.636623,28,12,1,1,2012,0.00824079485680888
840,91,23,"MCNAUGHTON",1,45.768642,-89.509433,28,12,1,1,2012,0.00952040005817401
840,91,24,"EAGLE RIVER",1,45.9284757,-89.1549899,28,12,1,1,2012,0.00313621674477397
840,91,25,"POPPLE RIVER",1,45.844652,-88.874503,28,12,1,1,2012,0.00201877460381548
840,91,26,"CRANDON",1,45.463532,-88.774574,28,12,1,1,2012,0.00747792127102472
840,91,27,"HOLLISTER",1,45.371232,-88.626784,28,12,1,1,2012,0.0079602342077798
840,91,28,"AMBERG",1,45.505202,-88.017354,28,12,1,1,2012,0.0105378464234856
840,91,29,"WAUSAUKEE",1,45.447,-87.8732,28,12,1,1,2012,0.0128894028023398
840,91,30,"WASHINGTON I",1,45.3659387,-86.9307629,28,12,1,1,2012,0.0406642224422619
840,91,31,"ESDAILE",1,44.6509917,-92.4279399,17,23,1,1,2012,0.00278601802452147
840,91,32,"COCHRANE",1,44.259272,-91.857723,17,23,1,1,2012,0.00302084746529191
840,91,33,"GILMANTON",1,44.4009957,-91.6793739,17,23,1,1,2012,0.00227089110640435
840,91,34,"TREMPEALEAU",1,44.0129837,-91.3711239,17,23,1,1,2012,0.00295091119352395
840,91,35,"CADOTT",1,44.915112,-91.125433,20,23,1,1,2012,0.00701371727015318
840,91,36,"UNITY",1,44.8143967,-90.3574219,20,23,1,1,2012,0.00287284672007632
840,91,37,"HATFIELD",0,44.4222247,-90.7311179,20,23,1,1,2012,0.0736752175183795
840,91,38,"MATHER",1,44.197432,-90.382283,20,23,1,1,2012,0.0228422401582769
840,91,39,"STRATFORD",1,44.699972,-90.065283,20,23,1,1,2012,7.58782912208817e-05
840,91,40,"WIS RAPIDS",1,44.4454137,-89.8554319,20,23,1,1,2012,0.00192883997166676
840,91,41,"STEVENS PT",1,44.6134037,-89.4892659,20,23,1,1,2012,0.00678474142034005
840,91,42,"ELDERON",1,44.7766037,-89.2453309,20,23,1,1,2012,0.000572490224459375
840,91,43,"SAXEVILLE",1,44.2134397,-89.0520699,17,23,1,1,2012,0.00967172370359541
840,91,44,"MANAWA",1,44.4254667,-88.9513789,20,23,1,1,2012,0.00357190250807272
840,91,45,"OCONTO FALLS",1,44.879762,-88.171844,20,23,1,1,2012,0.00328182835499699
840,91,46,"OMRO",0,44.0331367,-88.7042539,16,23,1,1,2012,0.00262033288349078
840,91,47,"CLINTONVILLE",1,44.619502,-88.799684,20,23,1,1,2012,0.00198387956150593
840,91,48,"MANITOWOC",1,44.0520617,-87.7016689,16,23,1,1,2012,0.00796443985233498
840,91,49,"CASCO",1,44.5887327,-87.6425339,16,23,1,1,2012,0.00227830546903376
840,91,50,"NEWBURG CRNS",1,43.7898747,-91.0057829,17,23,1,1,2012,0.000697937474429015
840,91,51,"VIROQUA",1,43.532932,-90.867003,17,23,1,1,2012,0.00163289180263944
840,91,52,"ROLLING GRND",1,43.326932,-90.741613,17,23,1,1,2012,0.000577700751010976
840,91,53,"NEW LISBON",1,43.8227657,-90.2094039,17,23,1,1,2012,0.000709351815242924
840,91,54,"KENDALL",1,43.7857987,-90.3552409,17,23,1,1,2012,0.00108914115044745
840,91,55,"N FREEDOM",1,43.4457507,-89.8669289,17,23,1,1,2012,0.00119556313237541
840,91,56,"PARDEEVILLE",1,43.547262,-89.227334,16,23,1,1,2012,0.000478416875067957
840,91,57,"PRINCETON",1,43.9129677,-89.1280059,17,23,1,1,2012,0.00291826584606999
840,91,58,"FALL RIVER",1,43.4580257,-89.0411229,16,23,1,1,2012,0.00381258151901274
840,91,59,"BROWNSVILLE",1,43.6162427,-88.4804309,16,23,1,1,2012,0.000990932435456202
840,91,60,"ROLLING PR",1,43.4565557,-88.7352209,16,23,1,1,2012,0.000210603323098751
840,91,61,"BEAVER DAM",1,43.4992847,-88.9008629,16,23,1,1,2012,0.00553476594886504
840,91,62,"EDEN",1,43.6599137,-88.3351209,16,23,1,1,2012,0.0124196124131382
840,91,63,"PT WASHINGTN",1,43.376162,-87.877854,16,23,1,1,2012,0.00377184121730534
840,91,64,"N ANDOVER",1,42.817072,-90.960043,17,23,1,1,2012,0.002193006146899
840,91,65,"HAZEL GREEN",1,42.5180847,-90.4357819,17,23,1,1,2012,0.00146517725339855
840,91,66,"WIOTA",1,42.639192,-89.964613,17,23,1,1,2012,0.00241622256345407
840,91,67,"MOUNT HOREB",0,43.0000307,-89.6713569,17,23,1,1,2012,0.0144038579496182
840,91,68,"HEBRON",1,42.9178507,-88.7095809,16,23,1,1,2012,0.00113202928998307
840,91,69,"PARIS",1,42.611862,-88.051434,16,23,1,1,2012,0.00435793143521209
840,91,70,"RAYMOND",1,42.8005177,-87.9862509,16,22,1,1,2012,0.000134186160933936
840,91,108,"Land O' Lakes 2",1,46.1709797,-89.6003879,28,12,1,1,2012,0.00854254824327544
840,91,118,"STETSONVILLE",1,45.088862,-90.535773,20,23,1,1,2012,0.000400515257466362
840,91,137,"PIGEON CREEK",1,44.4222277,-90.7309499,20,23,1,1,2012,0.0524010603853851
840,91,146,"Omro 2",1,44.0331367,-88.704253,16,23,1,1,2012,8.86642727313029e-05
840,91,167,"VERONA",1,43.0002617,-89.6668479,17,23,1,1,2012,0.0184757011346607
840,91,301,"AMNICON FALLS",1,46.6330277,-91.9549099,28,12,1,1,2012,0.00337261316934759
840,91,302,"MELLEN",1,46.3269267,-90.9078369,28,12,1,1,2012,0.007762249057034
840,91,303,"CONOVER",1,46.0476047,-89.2588499,28,12,1,1,2012,0.0198834389756243
840,91,304,"BASHAW",1,45.790012,-92.016352,20,12,1,1,2012,0.0169810073382885
840,91,305,"WEIRGOR SPRINGS",1,45.8488177,-91.3051159,20,12,1,1,2012,0.00780256956802315
840,91,306,"FLAMBEAU",1,45.8427177,-90.6226889,28,12,1,1,2012,0.0139965008747813
840,91,307,"RHINELANDER",1,45.697462,-89.128063,28,12,1,1,2012,0.00360417660465363
840,91,308,"CAVOUR",1,45.658452,-88.820633,28,12,1,1,2012,0.00446748757831065
840,91,309,"RIVER FALLS",1,44.9782647,-92.6395959,17,22,1,1,2012,0.00182466143977192
840,91,310,"MERIDEAN",1,44.7379837,-91.7922969,17,23,1,1,2012,0.000735675059579318
840,91,311,"COLBY",1,44.887702,-90.315423,20,23,1,1,2012,7.06442757952527e-05
840,91,312,"BUENA VISTA",1,44.0829597,-89.5982599,20,23,1,1,2012,0.00216889904568442
840,91,313,"GRESHAM",1,44.9221977,-88.9391789,20,23,1,1,2012,0.00122862427467765
840,91,314,"GRIMMS",1,44.1095107,-87.8918599,16,23,1,1,2012,0.00368540078733562
840,91,315,"PRAIRIE DU CHIEN",1,43.0674397,-91.0779429,17,23,1,1,2012,0.000469468261989372
840,91,316,"HIGHLAND",1,43.0391137,-90.6626669,17,23,1,1,2012,0.00026713578316393
840,91,317,"BRIGGSVILLE",1,43.5621967,-89.5292049,17,23,1,1,2012,0.00651976717816917
840,91,318,"KIEL",1,43.8770447,-88.0415409,16,23,1,1,2012,0.000160032433239803
840,91,319,"ANNATON",1,42.9378547,-90.2112029,17,23,1,1,2012,0.000390147014488641
840,91,320,"BELOIT",1,42.5113107,-89.1104419,16,23,1,1,2012,0.000316249651195238
840,91,321,"MUKWONAGO",0,42.9591777,-88.2590119,16,23,1,1,2012,0.00095650279848096
840,91,322,"HOLLAND",1,44.3429157,-88.0496139,16,23,1,1,2012,1.9775743073546e-05
840,91,421,"MUKWONAGO 2",1,42.9592306,-88.2762261,16,23,1,1,2012,0.00464290077914266
840,92,1,"NE ENTRANCE",1,44.9160067,-110.4156649,64,10,1,1,2012,0.506470833037282
840,92,2,"CODY",1,44.4668237,-109.1344079,86,10,1,1,2012,0.580400655658354
840,92,3,"OTTO",1,44.414413,-108.114539,86,10,1,1,2012,0.520093027153872
840,92,4,"BASIN",1,44.400403,-107.973459,86,10,1,1,2012,0.520287869942067
840,92,5,"WYARNO",1,44.7890327,-106.7184519,39,17,1,1,2012,0.775555486108941
840,92,6,"CLARKELEN",0,44.204523,-105.713229,39,17,1,1,2012,0.501713011730295
840,92,7,"SUNDANCE",1,44.4252167,-104.4206459,61,17,1,1,2012,0.0888979094783844
840,92,8,"COLTER BAY",0,43.981357,-110.661631,64,10,1,1,2012,0.32509530450953
840,92,9,"DUBOIS",1,43.4174237,-109.4431149,86,10,1,1,2012,0.803363472827116
840,92,10,"MIDVALE",1,43.2006597,-108.4018859,86,10,1,1,2012,0.493030299680532
840,92,11,"NOWOOD",1,43.5968807,-107.4300839,86,10,1,1,2012,0.864473991135993
840,92,12,"NATRONA",0,43.286753,-106.818519,39,17,1,1,2012,0.980807541800071
840,92,13,"BILL",1,43.3976817,-105.3936929,39,17,1,1,2012,0.694125886369605
840,92,14,"REDBIRD",0,43.337063,-104.45612,39,17,1,1,2012,0.0378747875843662
840,92,15,"FONTENELLE",1,42.0737597,-110.1608579,86,10,1,1,2012,0.58788614880921
840,92,16,"ELK HORN",0,42.4268457,-109.2682039,86,10,1,1,2012,0.810634910389638
840,92,17,"BEAR CREEK",1,42.172894,-108.632702,86,10,1,1,2012,0.998447886449514
840,92,18,"ERVAY",1,42.868593,-107.466329,86,10,1,1,2012,0.947590795675076
840,92,19,"BROOKHURST",1,42.869613,-106.090259,39,16,1,1,2012,0.571415678055335
840,92,20,"GLENROCK",0,42.784423,-105.824129,39,17,1,1,2012,0.6303433258636
840,92,21,"DWYER",1,42.2056027,-104.9674979,39,17,1,1,2012,0.0372052311811348
840,92,22,"CUMBERLAND",1,41.273874,-110.781198,86,10,1,1,2012,0.951942474782782
840,92,23,"MCKINNON",0,41.177294,-109.891579,86,10,1,1,2012,0.978329791706912
840,92,24,"PATRICK DRAW",0,41.7025687,-108.4298239,86,10,1,1,2012,0.95366404485632
840,92,25,"SAVERY",0,41.0037197,-107.3612059,84,10,1,1,2012,0.395387601574751
840,92,26,"RIVERSIDE",1,41.2001097,-106.6531979,86,10,1,1,2012,0.593066410513907
840,92,27,"BUFORD",1,41.1911807,-105.2957379,87,16,1,1,2012,0.677078681789765
840,92,28,"YODER",1,42.0167727,-104.2862009,36,18,1,1,2012,0.00270796223267882
840,92,29,"CANYON",0,44.752417,-110.722337,64,10,1,1,2012,0.57375745526839
840,92,30,"MAMMOTH",1,44.8808077,-110.7342539,64,10,1,1,2012,0.616345311130587
840,92,31,"WEST THUMB",0,44.283233,-110.626508,64,10,1,1,2012,0.28226549065291
840,92,32,"HUNTER PEAK",1,44.929873,-109.726048,64,10,1,1,2012,0.4502473583887
840,92,33,"CLARK",1,44.841833,-109.149798,86,10,1,1,2012,0.860893183711896
840,92,35,"FRANNIE",1,44.9692707,-108.6212999,86,10,1,1,2012,0.74242823570754
840,92,36,"MOOSE",1,43.650904,-110.707638,64,10,1,1,2012,0.695099046373834
840,92,37,"LOVELL",1,44.8406227,-108.3517149,86,10,1,1,2012,0.707899993112473
840,92,38,"MEETEETSE",1,44.09196,-108.700013,64,10,1,1,2012,0.704003486028651
840,92,39,"TENSLEEP",1,44.0342197,-107.4513399,86,10,1,1,2012,0.745695434713206
840,92,40,"DAYTON",1,44.9582907,-107.2723989,39,17,1,1,2012,0.229437601348812
840,92,41,"BALD MTN",1,44.799473,-107.962018,64,10,1,1,2012,0.356540618428226
840,92,42,"CRAZY WOMAN",1,44.303923,-106.945639,64,10,1,1,2012,0.134733639717781
840,92,43,"SCHOONOVER",1,44.216263,-106.351639,39,17,1,1,2012,0.931687864006579
840,92,44,"ARVADA",1,44.653379,-106.132672,39,17,1,1,2012,0.481873867116695
840,92,45,"RECLUSE",1,44.9497577,-105.6623079,39,17,1,1,2012,0.578925956061839
840,92,46,"SODA WELL",1,44.636903,-105.336199,39,17,1,1,2012,0.578812150521384
840,92,47,"PINEY",0,44.104383,-105.162509,39,17,1,1,2012,0.703168472223638
840,92,48,"SEELY",0,44.7921157,-104.6191789,39,17,1,1,2012,0.190562881322574
840,92,49,"UPTON",1,44.0481767,-104.7294539,39,17,1,1,2012,0.18910739599037
840,92,50,"MOSKEE",0,44.2432857,-104.1354449,61,17,1,1,2012,0.0783239911517729
840,92,51,"ALPINE",1,43.177844,-111.047088,64,10,1,1,2012,0.280524155641666
840,92,52,"WILSON",1,43.5440727,-110.8569409,64,10,1,1,2012,0.362769449126231
840,92,53,"HORSE CREEK",1,43.5337167,-109.6336139,64,10,1,1,2012,0.539428146702901
840,92,55,"CROWHEART",1,43.270293,-109.030929,86,10,1,1,2012,0.891294769984633
840,92,56,"ETHETE",1,43.026003,-108.774969,86,10,1,1,2012,0.587059350454987
840,92,57,"ANCHOR",1,43.7078607,-108.7150189,86,10,1,1,2012,0.872396837076749
840,92,58,"GEBO",1,43.799893,-108.215209,86,10,1,1,2012,0.848345647285577
840,92,59,"ARMINTO",1,43.1052467,-107.0216849,86,10,1,1,2012,0.973454913880446
840,92,60,"LYSITE",1,43.2696147,-107.6895359,86,10,1,1,2012,0.948401476045795
840,92,61,"WORLAND",1,43.9788367,-107.9682469,86,10,1,1,2012,0.85926502614386
840,92,62,"TEAPOT DOME",0,43.3225607,-106.2408909,39,17,1,1,2012,0.901669255079987
840,92,63,"MAYOWORTH",1,43.838324,-106.83887,39,17,1,1,2012,0.546422848524837
840,92,64,"SUSSEX",1,43.648323,-106.197359,39,17,1,1,2012,0.594166471173073
840,92,65,"HARLAND FLAT",1,43.2814667,-105.7044219,39,17,1,1,2012,0.765736202409941
840,92,66,"PINE TREE",0,43.750423,-105.785519,39,17,1,1,2012,0.711937066817544
840,92,67,"HIGHLIGHT",0,43.642443,-105.422858,39,17,1,1,2012,0.707340442320265
840,92,68,"RIVERVIEW",1,43.4078737,-104.2003559,39,17,1,1,2012,0.118048951125395
840,92,69,"NEWCASTLE",1,43.8503597,-104.2464299,39,17,1,1,2012,0.0641659397111563
840,92,70,"RAVEN",1,43.945993,-104.906499,39,17,1,1,2012,0.115500223615921
840,92,71,"SODA LAKE",1,42.7688427,-110.4963149,64,10,1,1,2012,0.317567642956764
840,92,72,"BUCKSKIN MTN",1,42.488864,-110.841708,64,10,1,1,2012,0.344627545979027
840,92,73,"DANIEL",0,42.883244,-110.000028,86,10,1,1,2012,0.794949949776592
840,92,74,"BOULDER",1,42.836224,-109.670928,86,10,1,1,2012,0.567687156182731
840,92,75,"BIG SANDY",1,42.691554,-109.521078,86,10,1,1,2012,0.798393950619974
840,92,76,"FARSON",1,42.0970487,-109.4769749,86,10,1,1,2012,0.875530365398012
840,92,77,"FIDDLER LK",1,42.7370707,-108.8392939,64,10,1,1,2012,0.281882284523492
840,92,78,"SAND DRAW",1,42.638103,-108.193589,86,10,1,1,2012,0.973560535165208
840,92,79,"SWEETWATER",1,42.3149627,-108.2040709,86,10,1,1,2012,0.95806426601389
840,92,80,"GAS HILLS",0,42.8728707,-107.5244369,86,10,1,1,2012,0.99104024636533
840,92,81,"BAIROIL",1,42.231833,-107.690329,86,10,1,1,2012,0.974197526857291
840,92,82,"LAMONT",1,42.1622097,-107.4353169,86,10,1,1,2012,0.900691211736493
840,92,83,"PATHFINDER",1,42.5664457,-106.9904259,86,10,1,1,2012,0.918443248987182
840,92,84,"LEO",1,42.2489347,-106.5688169,86,10,1,1,2012,0.902788918368606
840,92,85,"SHIRLEY",1,42.2409977,-106.4130859,86,10,1,1,2012,0.969027071757891
840,92,86,"WARBONNET",1,42.4363077,-105.8889389,62,16,1,1,2012,0.465714348408049
840,92,87,"FLETCHER PK",1,42.216903,-105.29648,62,16,1,1,2012,0.142838745931771
840,92,88,"SHAWNEE",1,42.73286,-105.009503,39,17,1,1,2012,0.780199252801993
840,92,89,"MEADOWDALE",1,42.5511057,-104.8825839,39,17,1,1,2012,0.0525217777284581
840,92,90,"LUSK",1,42.828263,-104.41854,36,17,1,1,2012,0.00235575168386476
840,92,91,"LINGLE",1,42.1325837,-104.4550699,36,18,1,1,2012,0.00355096981675656
840,92,92,"DIAMONDVILLE",0,41.7723627,-110.5391999,86,10,1,1,2012,0.95904002806679
840,92,93,"MTN VIEW",1,41.2656687,-110.2636939,86,10,1,1,2012,0.725702126758625
840,92,95,"GREEN RIVER",0,41.654309,-109.658673,86,10,1,1,2012,0.83630440684101
840,92,96,"RELIANCE",1,41.6573027,-109.2247539,86,10,1,1,2012,0.989294621173344
840,92,97,"ROCK SPRINGS",0,41.5697327,-109.1835779,84,10,1,1,2012,0.912394874918518
840,92,98,"BLACK ROCK",0,41.889524,-108.840039,86,10,1,1,2012,0.988684187924075
840,92,99,"KAYCEE",1,43.707333,-106.639009,39,17,1,1,2012,0.546422848524837
840,92,101,"WAMSUTTER",1,41.6704617,-107.9708859,86,10,1,1,2012,0.97036823075927
840,92,102,"RAWLINS",0,41.742373,-107.264319,86,10,1,1,2012,0.974128740836804
840,92,103,"BAGGS",1,41.1288187,-107.6483229,86,10,1,1,2012,0.97716788197028
840,92,104,"WALCOTT",1,41.684923,-106.810189,86,10,1,1,2012,0.805092036920985
840,92,105,"FOX PARK",1,41.0612707,-106.1463019,62,16,1,1,2012,0.0689450764916441
840,92,106,"RYAN PARK",1,41.3238637,-106.5043939,62,16,1,1,2012,0.194987916360198
840,92,107,"SYBILLE CYN",1,41.7782627,-105.3417969,87,16,1,1,2012,0.445373180965985
840,92,108,"ROCK RIVER",1,41.994643,-105.551799,86,10,1,1,2012,0.750410057457153
840,92,109,"HARMONY",1,41.153743,-105.952839,86,10,1,1,2012,0.304886412344621
840,92,110,"CHEYENNE",1,41.218763,-104.90064,36,18,1,1,2012,0.0010237815932601
840,92,111,"CHUGWATER",1,41.7563687,-104.8219149,36,18,1,1,2012,0.00869208510260873
840,92,112,"PINE BLUFF",1,41.2153307,-104.1193009,36,18,1,1,2012,0.0010851128833451
840,92,116,"Elk Horn 2",1,42.47297,-109.29895,86,10,1,1,2012,NA
840,92,120,"WELCH",0,42.8372527,-105.8112249,39,17,1,1,2012,0.551044484673433
840,92,123,"FLAMIN GORGE",1,41.3426037,-109.5838619,86,10,1,1,2012,0.971942675885991
840,92,124,"Patrick Draw 2",0,41.7025687,-108.42982,86,10,1,1,2012,0.95366404485632
840,92,125,"Savery 2",1,41.004584,-107.357059,84,10,1,1,2012,0.395387601574751
840,92,147,"ROZET",1,44.2499827,-105.1751099,39,17,1,1,2012,0.735485474667128
840,92,148,"SEELY 2",1,44.9683375,-104.3682667,39,17,1,1,2012,0.202383216074032
840,92,150,"GVNT VALLEY",1,44.514243,-104.254739,61,17,1,1,2012,0.149724079325914
840,92,166,"SAVAGETON",1,43.61757,-105.785916,39,17,1,1,2012,0.711937066817544
840,92,167,"Thunder Basin",1,43.386764,-105.11005,39,17,1,1,2012,0.623467958743496
840,92,173,"RYEGRASS",1,42.866504,-110.043988,86,10,1,1,2012,0.855704939988667
