"CountryNum","StateNum","Route","RouteName","Active","Stratum","BCR","RouteTypeID","RouteTypeDetailID","pt_id","name_clean"
840,"47","023","MONTEREY",1,27,14,1,1,2356,"monterey"
840,"49","074","COHOCTAH",1,16,23,1,1,2439,"cohoctah"
840,"50","083","Chisholm",1,28,12,1,1,2556,"chisholm"
840,"51","329","Latimer 2",1,3,27,1,1,2622,"latimer 2"
840,"51","907","TRACE LORMAN",0,4,27,1,2,2630,"trace lorman"
840,"51","908","TRACE HINDS",1,4,27,1,2,2631,"trace hinds"
840,"51","909","TRACE MADISON",0,4,27,1,2,2632,"trace madison"
840,"51","910","TRACE ATTALA",0,4,27,1,2,2633,"trace attala"
840,"51","911","TRACE CHOCTAW",0,4,27,1,2,2634,"trace choctaw"
840,"51","912","TRACE CHICKASAW",1,4,27,1,2,2635,"trace chickasaw"
840,"51","913","TRACE LEE",0,4,27,1,2,2636,"trace lee"
840,"51","914","OAK RIDGE VICK",0,4,27,1,2,2637,"oak ridge vick"
840,"51","915","WARREN VICK",0,5,26,1,2,2638,"warren vick"
840,"51","916","VICKSBURG NP",0,4,27,1,2,2639,"vicksburg np"
840,"51","917","PANTHER SWAMP NWR",0,5,26,1,2,2640,"panther swamp nwr"
840,"51","918","DAHOMEY NWR",1,5,26,1,2,2641,"dahomey nwr"
840,"51","919","YAZOO NWR",0,5,26,1,2,2642,"yazoo nwr"
840,"51","920","STAR",1,4,27,1,2,2643,"star"
840,"52","138","ELMO",1,32,22,1,1,2708,"elmo"
840,"52","139","NEW HAMPTON",1,32,22,1,1,2709,"new hampton"
840,"52","140","LUCERNE",1,32,22,1,1,2710,"lucerne"
840,"52","141","QUEEN CITY",1,32,22,1,1,2711,"queen city"
840,"52","142","LURAY",1,32,22,1,1,2712,"luray"
840,"52","143","WESTON",1,32,22,1,1,2713,"weston"
840,"52","144","DOVER",1,32,22,1,1,2714,"dover"
840,"52","145","WOODLANDVILLE",1,31,24,1,1,2715,"woodlandville"
840,"52","146","Emden",1,31,22,1,1,2716,"emden"
840,"52","147","AUBURN",1,31,22,1,1,2717,"auburn"
840,"52","148","HARRISONVILLE",1,33,22,1,1,2718,"harrisonville"
840,"52","149","LINCOLN",1,19,24,1,1,2719,"lincoln"
840,"52","150","EUGENE",1,19,24,1,1,2720,"eugene"
840,"52","151","GERALD",1,19,22,1,1,2721,"gerald"
840,"52","152","HOUSE SPRINGS",1,19,22,1,1,2722,"house springs"
840,"52","153","MILFORD",1,33,22,1,1,2723,"milford"
840,"52","154","MILLER",1,33,24,1,1,2724,"miller"
840,"52","155","RICHLAND",1,19,24,1,1,2725,"richland"
840,"52","156","VIBURNUM",1,19,24,1,1,2726,"viburnum"
840,"52","157","DOE RUN",1,19,24,1,1,2727,"doe run"
840,"52","158","BLODGETT",1,5,26,1,1,2728,"blodgett"
840,"52","159","DIAMOND",1,33,24,1,1,2729,"diamond"
840,"52","160","MINCY",1,19,24,1,1,2730,"mincy"
840,"52","161","RUETER",0,19,24,1,1,2731,"rueter"
840,"52","162","WEST PLAINS",1,19,24,1,1,2732,"west plains"
840,"52","163","KENNETT",1,5,26,1,1,2733,"kennett"
840,"52","164","HAYTI",1,5,26,1,1,2734,"hayti"
840,"52","261","RUETER 2",1,19,24,1,1,2737,"rueter 2"
840,"53","231","FLATWILLOW 3",0,39,17,1,1,2802,"flatwillow 3"
840,"53","300","EUREKA",1,64,10,1,1,2803,"eureka"
840,"53","301","WHITEFISH LAKE",1,64,10,1,1,2804,"whitefish lake"
840,"53","302","EAST GLACIER PARK",1,65,10,1,1,2805,"east glacier park"
840,"53","303","HEART BUTTE",1,65,10,1,1,2806,"heart butte"
840,"53","304","SHELBY",1,38,11,1,1,2807,"shelby"
840,"53","305","GILDFORD",1,38,11,1,1,2808,"gildford"
840,"53","306","CHINOOK",1,38,11,1,1,2809,"chinook"
840,"53","307","ESTER LAKE",1,38,11,1,1,2810,"ester lake"
840,"53","308","SACO",1,38,11,1,1,2811,"saco"
840,"53","309","GLENTANA",1,38,11,1,1,2812,"glentana"
840,"53","310","WOLF POINT",1,39,11,1,1,2813,"wolf point"
840,"53","311","WESTBY",1,38,11,1,1,2814,"westby"
840,"53","312","SWAN LAKE",1,64,10,1,1,2815,"swan lake"
840,"53","313","WOLF CREEK",1,65,10,1,1,2816,"wolf creek"
840,"53","314","SUN RIVER",1,39,11,1,1,2817,"sun river"
840,"53","315","RAYNESFORD",1,65,10,1,1,2818,"raynesford"
840,"53","316","WINIFRED",0,39,17,1,1,2819,"winifred"
840,"53","317","WINNETT",1,39,17,1,1,2820,"winnett"
840,"53","318","JORDAN SOUTH",1,39,17,1,1,2821,"jordan south"
840,"53","319","DINOSAURS H.M.",1,39,17,1,1,2822,"dinosaurs h m"
840,"53","320","LINDSAY",1,39,17,1,1,2823,"lindsay"
840,"53","321","LAMBERT",1,39,11,1,1,2824,"lambert"
840,"53","322","PHILIPSBURG",1,64,10,1,1,2825,"philipsburg"
840,"53","323","CLANCY",1,65,10,1,1,2826,"clancy"
840,"53","324","FREEMAN CREEK",0,65,10,1,1,2827,"freeman creek"
840,"53","325","PAGIL GULCH",1,65,10,1,1,2828,"pagil gulch"
840,"53","326","MAYNARD COULEE",1,39,17,1,1,2829,"maynard coulee"
840,"53","327","ROUNDUP",1,39,17,1,1,2830,"roundup"
840,"53","328","CUSTER",0,39,17,1,1,2831,"custer"
840,"53","329","COLEMAN COULEE",1,39,17,1,1,2832,"coleman coulee"
840,"53","330","MILES CITY",1,39,17,1,1,2833,"miles city"
840,"53","331","CABIN CREEK",1,39,17,1,1,2834,"cabin creek"
840,"53","332","BRUNZELL SLOUGH",1,65,10,1,1,2835,"brunzell slough"
840,"53","333","Church Hill",1,65,10,1,1,2836,"church hill"
840,"53","334","CLYDE PARK",1,65,10,1,1,2837,"clyde park"
840,"53","335","WHEAT BASIN",1,39,17,1,1,2838,"wheat basin"
840,"53","336","MUDDY CREEK",1,64,10,1,1,2839,"muddy creek"
840,"53","337","WYOLA",1,39,17,1,1,2840,"wyola"
840,"53","338","LAME DEER",1,39,17,1,1,2841,"lame deer"
840,"53","339","CHUFFEY SPRING",1,39,17,1,1,2842,"chuffey spring"
840,"53","340","HEHN DRAW",1,39,17,1,1,2843,"hehn draw"
840,"53","341","HEBGEN LAKE",1,64,10,1,1,2844,"hebgen lake"
840,"53","416","Winifred 2",1,39,17,1,1,2845,"winifred 2"
840,"53","424","Fort Logan",1,65,10,1,1,2846,"fort logan"
840,"53","428","Custer 2",1,39,17,1,1,2847,"custer 2"
840,"53","956","GREENOAGH 3",1,65,10,1,2,2859,"greenoagh 3"
840,"54","203","LIBERTY 3",1,32,19,1,1,2910,"liberty 3"
840,"54","219","BERWYN 2",1,34,19,1,1,2911,"berwyn 2"
840,"54","300","MARSLAND",1,36,18,1,1,2912,"marsland"
840,"54","301","HAY SPRINGS",1,36,18,1,1,2913,"hay springs"
840,"54","302","NENZEL",1,36,19,1,1,2914,"nenzel"
840,"54","303","CROOKSTON",1,36,17,1,1,2915,"crookston"
840,"54","304","BASSETT",1,36,19,1,1,2916,"bassett"
840,"54","305","CHAMBERS",1,36,19,1,1,2917,"chambers"
840,"54","306","TILDEN",1,34,11,1,1,2918,"tilden"
840,"54","307","PONCA",1,32,11,1,1,2919,"ponca"
840,"54","308","BROWNSON",1,36,18,1,1,2920,"brownson"
840,"54","309","OSHKOSH",1,36,18,1,1,2921,"oshkosh"
840,"54","310","SUTHERLAND",1,36,19,1,1,2922,"sutherland"
840,"54","311","MAXWELL",1,36,19,1,1,2923,"maxwell"
840,"54","312","SARGENT",1,34,19,1,1,2924,"sargent"
840,"54","313","BOELUS",1,34,19,1,1,2925,"boelus"
840,"54","314","MADISON",1,34,11,1,1,2926,"madison"
840,"54","315","LYONS",1,32,22,1,1,2927,"lyons"
840,"54","316","CHAMPION",1,36,18,1,1,2928,"champion"
840,"54","317","CULBERTSON",1,34,19,1,1,2929,"culbertson"
840,"54","318","HENDLEY",1,34,19,1,1,2930,"hendley"
840,"54","319","RED CLOUD",1,34,19,1,1,2931,"red cloud"
840,"54","320","HAMPTON",1,34,19,1,1,2932,"hampton"
840,"54","321","MURDOCK",1,32,22,1,1,2933,"murdock"
840,"54","322","HUMBOLDT",1,32,22,1,1,2934,"humboldt"
840,"55","046","Charleston Reservoir",1,88,9,1,1,2972,"charleston reservoir"
840,"55","119","GARDNERVILLE 2",1,88,9,1,1,2977,"gardnerville 2"
840,"55","208","MILL CITY",0,88,9,1,1,2985,"mill city"
840,"55","308","Mill City 2",1,88,9,1,1,2986,"mill city 2"
124,"56","001","GREEN RIVER",0,29,14,1,1,2997,"green river"
124,"56","002","LAC BAKER",1,28,14,1,1,2998,"lac baker"
124,"56","003","VAL LAMBERT",0,28,14,1,1,2999,"val lambert"
124,"56","005","GRAND FALLS",0,28,14,1,1,3000,"grand falls"
124,"56","006","MENNEVAL",0,28,14,1,1,3001,"menneval"
124,"56","007","KEDGEWICK RIVER",1,29,14,1,1,3002,"kedgewick river"
124,"56","008","NICTAU",1,28,14,1,1,3003,"nictau"
124,"56","009","NEPISIGUIT",1,29,14,1,1,3004,"nepisiguit"
124,"56","010","BALMORAL",0,28,14,1,1,3005,"balmoral"
124,"56","013","ESCUMINAC",1,28,14,1,1,3006,"escuminac"
124,"56","014","PAQUETVILLE",1,28,14,1,1,3007,"paquetville"
124,"56","015","LAUVERGOT",1,28,14,1,1,3008,"lauvergot"
124,"56","016","SHIPPIGAN",0,28,14,1,1,3009,"shippigan"
124,"56","017","PLASTER ROCK",0,28,14,1,1,3010,"plaster rock"
124,"56","018","CLOVERDALE",1,27,14,1,1,3011,"cloverdale"
124,"56","019","DEERSDALE",1,27,14,1,1,3012,"deersdale"
124,"56","021","NAPADOGAN",1,28,14,1,1,3013,"napadogan"
124,"56","022","MINTO",1,28,14,1,1,3014,"minto"
124,"56","023","DUNGARVON RIVER",0,28,14,1,1,3015,"dungarvon river"
124,"56","024","HOLTVILLE",1,28,14,1,1,3016,"holtville"
124,"56","025","BLACKVILLE",1,28,14,1,1,3017,"blackville"
124,"56","026","RED BANK",1,28,14,1,1,3018,"red bank"
124,"56","029","RICHIBUCTO",0,28,14,1,1,3019,"richibucto"
124,"56","030","FONTAINE",0,28,14,1,1,3020,"fontaine"
124,"56","031","JOLICURE",1,28,14,1,1,3021,"jolicure"
124,"56","032","ALBERT",0,28,14,1,1,3022,"albert"
124,"56","033","OAK HILL",1,28,14,1,1,3023,"oak hill"
124,"56","034","MCADAM",1,28,14,1,1,3024,"mcadam"
124,"56","036","GRAND MANAN",1,28,14,1,1,3025,"grand manan"
124,"56","037","JEMSEG",1,28,14,1,1,3026,"jemseg"
124,"56","038","PENNFIELD RG",1,28,14,1,1,3027,"pennfield rg"
124,"56","039","SAINT JOHN",0,28,14,1,1,3028,"saint john"
124,"56","040","MCDOUGALL LAKE",1,28,14,1,1,3029,"mcdougall lake"
124,"56","041","HAMPTON",1,28,14,1,1,3030,"hampton"
124,"56","042","PENOBSQUIS",1,28,14,1,1,3031,"penobsquis"
124,"56","044","WASHADEMOAK",0,28,14,1,1,3032,"washademoak"
124,"56","101","HALFWAY DEPOT",1,29,14,1,1,3033,"halfway depot"
124,"56","105","ST. ANDRE",1,28,14,1,1,3034,"st andre"
124,"56","110","BENJAMIN RIVER",0,28,14,1,1,3035,"benjamin river"
124,"56","116","LAMÈQUE",1,28,14,1,1,3036,"lamï¿½que"
124,"56","117","WAPSKE",0,28,14,1,1,3037,"wapske"
124,"56","123","SHAKEY LAKE",1,28,14,1,1,3038,"shakey lake"
124,"56","125","New Canaan",1,28,14,1,1,3039,"new canaan"
124,"56","129","REXTON",1,28,14,1,1,3040,"rexton"
124,"56","131","Shemogue",1,28,14,1,1,3041,"shemogue"
124,"56","132","Rosevale",1,28,14,1,1,3042,"rosevale"
124,"56","137","MAQUAPIT LAKE",1,28,14,1,1,3043,"maquapit lake"
124,"56","144","Cambridge-Narrows",1,28,14,1,1,3044,"cambridge narrows"
124,"56","217","Longley",0,28,14,1,1,3045,"longley"
124,"56","317","McLaughlin",1,28,14,1,1,3046,"mclaughlin"
124,"57","001","TREPASSEY",1,29,8,1,1,3047,"trepassey"
124,"57","002","LAWN",0,29,8,1,1,3048,"lawn"
124,"57","003","ST JOHN'S",1,29,8,1,1,3049,"st john s"
124,"57","004","HEART'S DELIGHT",1,29,8,1,1,3050,"heart s delight"
124,"57","005","HARBOUR MILLE",0,29,8,1,1,3051,"harbour mille"
124,"57","006","GRAND BANK",1,29,8,1,1,3052,"grand bank"
124,"57","008","BURGEO SO",1,29,8,1,1,3053,"burgeo so"
124,"57","009","SHEAVES COVE",1,29,8,1,1,3054,"sheaves cove"
124,"57","010","O'REGANS",1,29,8,1,1,3055,"o regans"
124,"57","011","BONAVISTA",1,29,8,1,1,3056,"bonavista"
124,"57","012","TERRA NOVA",1,29,8,1,1,3057,"terra nova"
124,"57","013","NW GANDER RIVER",1,29,8,1,1,3058,"nw gander river"
124,"57","014","BUCHANS",1,29,8,1,1,3059,"buchans"
124,"57","015","BURGEO ROAD",1,29,8,1,1,3060,"burgeo road"
124,"57","016","ST DAVIDS",1,29,8,1,1,3061,"st davids"
124,"57","017","WAREHAM",0,29,8,1,1,3062,"wareham"
124,"57","018","GANDER BAY",1,29,8,1,1,3063,"gander bay"
124,"57","019","NORTHERN ARM",1,29,8,1,1,3064,"northern arm"
124,"57","020","BURLINGTON",1,29,8,1,1,3065,"burlington"
124,"57","021","ST PAULS",1,29,8,1,1,3066,"st pauls"
124,"57","022","RODDICKTON",1,25,8,1,1,3067,"roddickton"
124,"57","023","PORT SAUNDERS",0,29,8,1,1,3068,"port saunders"
124,"57","024","ST ANTHONY",1,25,8,1,1,3069,"st anthony"
124,"57","025","BIG BROOK",0,25,8,1,1,3070,"big brook"
124,"57","026","L'Anse-au-Loup",1,25,8,1,1,3071,"l anse au loup"
124,"57","027","Port Hope Simpson",1,25,8,1,1,3072,"port hope simpson"
124,"57","028","Charlottetown",1,29,8,1,1,3073,"charlottetown"
124,"57","030","Cartwright Junction",1,29,8,1,1,3074,"cartwright junction"
124,"57","032","Ushkau-nipi",1,29,7,1,1,3075,"ushkau nipi"
124,"57","033","Kapapatuetik",1,29,7,1,1,3076,"kapapatuetik"
124,"57","035","Goose Bay",1,29,8,1,1,3077,"goose bay"
124,"57","036","HAPPY VALLEY",1,29,8,1,1,3078,"happy valley"
124,"57","037","OSSOK",0,25,7,1,1,3079,"ossok"
124,"57","038","WHITE HILLS ROAD",0,25,8,1,1,3080,"white hills road"
124,"57","039","ORMA ROAD",1,25,7,1,1,3081,"orma road"
124,"57","040","CHURCHILL FALLS",0,25,7,1,1,3082,"churchill falls"
124,"57","041","Labrador City",1,25,7,1,1,3083,"labrador city"
124,"57","042","BOB'S BROOK",1,25,8,1,1,3084,"bob s brook"
124,"57","043","TransLabHWY",1,29,7,1,1,3085,"translabhwy"
124,"57","044","Main Wilson River",1,25,7,1,1,3086,"main wilson river"
124,"57","045","Misty Lake",1,25,7,1,1,3087,"misty lake"
124,"57","046","Portage River",1,25,7,1,1,3088,"portage river"
124,"57","102","Lords Cove",1,29,8,1,1,3089,"lords cove"
124,"57","105","BAY L'ARGENT",1,29,8,1,1,3090,"bay l argent"
124,"57","117","TEMPLEMAN",1,29,8,1,1,3091,"templeman"
124,"57","120","Scab Cove",1,29,8,1,1,3092,"scab cove"
124,"57","121","WOODY POINT",1,29,8,1,1,3093,"woody point"
124,"57","125","FLOWERS COVE",1,25,8,1,1,3094,"flowers cove"
124,"57","137","Raft River",1,25,7,1,1,3095,"raft river"
124,"57","138","PARADISE RIVER",1,29,8,1,1,3096,"paradise river"
124,"57","225","Red Bay",1,25,8,1,1,3097,"red bay"
124,"57","919","CLODE SOUND",0,29,8,1,2,3098,"clode sound"
124,"57","921","TROUT RIVER",0,29,8,1,2,3099,"trout river"
840,"58","121","DIXVILLE NOTCH 2",1,28,14,1,1,3125,"dixville notch 2"
840,"59","034","ESTELL MANOR",1,4,30,1,1,3159,"estell manor"
840,"60","011","WAGON MOUND",0,87,18,1,1,3181,"wagon mound"
840,"60","083","Newcomb",0,87,16,1,1,3234,"newcomb"
840,"60","084","Sanostee",1,87,16,1,1,3235,"sanostee"
840,"61","187","Inlet 2",1,26,14,1,1,3382,"inlet 2"
124,"62","016","MAGUSE",1,99,3,1,1,3389,"maguse"
124,"62","049","MEADOWBANK MINE",1,99,3,1,1,3390,"meadowbank mine"
124,"62","091","WHALE TAIL MINE",1,99,3,1,1,3391,"whale tail mine"
124,"62","901","HAZEN LAKE W",1,99,3,1,2,3392,"hazen lake w"
124,"62","902","HAZEN LAKE E",1,99,3,1,2,3393,"hazen lake e"
124,"62","903","MACDONALD RIVER",1,99,3,1,2,3394,"macdonald river"
124,"62","904","ROLLROCK DELTA",1,99,3,1,2,3395,"rollrock delta"
840,"64","113","BOWESMONT 2",1,40,11,1,1,3555,"bowesmont 2"
840,"64","127","ABERCROMBIE 2",1,40,11,1,1,3558,"abercrombie 2"
124,"65","001","MABOU",1,28,14,1,1,3560,"mabou"
124,"65","002","CAPE NORTH",1,28,14,1,1,3561,"cape north"
124,"65","003","PLEASANT BAY",1,28,14,1,1,3562,"pleasant bay"
124,"65","005","PT MICHAUD",1,28,14,1,1,3563,"pt michaud"
124,"65","006","LOCH LOMOND",1,28,14,1,1,3564,"loch lomond"
124,"65","007","BOISDALE",1,28,14,1,1,3565,"boisdale"
124,"65","008","MIRA GUT",1,28,14,1,1,3566,"mira gut"
124,"65","009","ROMAN VALLEY",1,28,14,1,1,3567,"roman valley"
124,"65","011","LARRY'S RIVER",1,28,14,1,1,3568,"larry s river"
124,"65","013","TRAFALGAR",1,28,14,1,1,3569,"trafalgar"
124,"65","014","JAMES RIVER",1,28,14,1,1,3570,"james river"
124,"65","015","Crows Nest",1,28,14,1,1,3571,"crows nest"
124,"65","017","STEWIACKE",0,28,14,1,1,3572,"stewiacke"
124,"65","018","TATAMAGOUCHE",1,28,14,1,1,3573,"tatamagouche"
124,"65","019","LONDONDERRY",1,28,14,1,1,3574,"londonderry"
124,"65","020","OXFORD",1,28,14,1,1,3575,"oxford"
124,"65","021","N KINGSTON",1,28,14,1,1,3576,"n kingston"
124,"65","022","AMHERST",1,28,14,1,1,3577,"amherst"
124,"65","023","JOGGINS",1,28,14,1,1,3578,"joggins"
124,"65","025","PEGGY'S COVE",0,28,14,1,1,3579,"peggy s cove"
124,"65","026","BEAVERBANK",0,28,14,1,1,3580,"beaverbank"
124,"65","027","SHEET HARBOR",1,28,14,1,1,3581,"sheet harbor"
124,"65","028","GOFFS",1,28,14,1,1,3582,"goffs"
124,"65","029","GASPEREAU LAKE",0,28,14,1,1,3583,"gaspereau lake"
124,"65","030","CHESTER",0,28,14,1,1,3584,"chester"
124,"65","031","WALDEN",1,28,14,1,1,3585,"walden"
124,"65","032","Cape St Mary's",1,28,14,1,1,3586,"cape st mary s"
124,"65","033","BRIDGETOWN",1,28,14,1,1,3587,"bridgetown"
124,"65","034","DIGBY NECK",1,28,14,1,1,3588,"digby neck"
124,"65","035","RICHFIELD",1,28,14,1,1,3589,"richfield"
124,"65","036","KEJIMKUJIK",1,28,14,1,1,3590,"kejimkujik"
124,"65","037","SHELBURNE",1,28,14,1,1,3591,"shelburne"
124,"65","038","BARRINGTON",1,28,14,1,1,3592,"barrington"
124,"65","039","UPPER MUSQUODOBOIT",1,28,14,1,1,3593,"upper musquodoboit"
124,"65","040","Port Maitland",1,28,14,1,1,3594,"port maitland"
124,"65","041","COMEAUS HILL",1,28,14,1,1,3595,"comeaus hill"
124,"65","117","SHUBENACADIE",1,28,14,1,1,3596,"shubenacadie"
124,"65","126","Mount Uniacke",1,28,14,1,1,3597,"mount uniacke"
124,"65","129","LAKE TORMENT",1,28,14,1,1,3598,"lake torment"
124,"65","130","DEAN CHAPTER",1,28,14,1,1,3599,"dean chapter"
124,"65","228","Musquodoboit Harbour",1,28,14,1,1,3600,"musquodoboit harbour"
124,"68","001","DUNNVILLE",0,16,13,1,1,3761,"dunnville"
124,"68","002","PORT DOVER",1,16,13,1,1,3762,"port dover"
124,"68","003","LONDON",0,16,13,1,1,3763,"london"
124,"68","004","KINGSVILLE",1,16,13,1,1,3764,"kingsville"
124,"68","005","PALGRAVE",1,18,13,1,1,3765,"palgrave"
124,"68","006","STREETSVILLE",0,18,13,1,1,3766,"streetsville"
124,"68","007","STRATFORD",1,16,13,1,1,3767,"stratford"
124,"68","008","LISTOWEL",1,18,13,1,1,3768,"listowel"
124,"68","009","GODERICH",1,16,13,1,1,3769,"goderich"
124,"68","010","AUBURN",1,18,13,1,1,3770,"auburn"
124,"68","011","KEMPTVILLE",1,18,13,1,1,3771,"kemptville"
124,"68","012","ODESSA",1,18,13,1,1,3772,"odessa"
124,"68","013","PERTH",0,18,13,1,1,3773,"perth"
124,"68","014","PICTON",1,18,13,1,1,3774,"picton"
124,"68","015","ROBLIN",1,18,13,1,1,3775,"roblin"
124,"68","016","FRASERVILLE",0,18,13,1,1,3776,"fraserville"
124,"68","017","MOUNT JULIAN",0,18,13,1,1,3777,"mount julian"
124,"68","018","ORILLIA",1,18,13,1,1,3778,"orillia"
124,"68","019","PORT BOLSTER",0,18,13,1,1,3779,"port bolster"
124,"68","020","WOODFORD",1,18,13,1,1,3780,"woodford"
124,"68","021","FLESHERTON",0,18,13,1,1,3781,"flesherton"
124,"68","022","PAISLEY",1,18,13,1,1,3782,"paisley"
124,"68","023","AVONMORE",0,18,13,1,1,3783,"avonmore"
124,"68","024","BOURGET",0,18,13,1,1,3784,"bourget"
124,"68","025","COBDEN",0,18,13,1,1,3785,"cobden"
124,"68","026","BARRY'S BAY",1,28,12,1,1,3786,"barry s bay"
124,"68","027","DORSET",0,28,12,1,1,3787,"dorset"
124,"68","028","GORDON BAY",1,28,12,1,1,3788,"gordon bay"
124,"68","029","SARNIA",1,16,13,1,1,3789,"sarnia"
124,"68","030","DRYDEN",0,29,12,1,1,3790,"dryden"
124,"68","031","EAGLE RIVER",0,29,12,1,1,3791,"eagle river"
124,"68","032","ATIKOKAN",0,28,12,1,1,3792,"atikokan"
124,"68","033","SWASTIKA",0,29,12,1,1,3793,"swastika"
124,"68","034","SUOMI",1,28,12,1,1,3794,"suomi"
124,"68","035","THUNDER BAY",1,28,12,1,1,3795,"thunder bay"
124,"68","036","SILVER ISLET",1,29,8,1,1,3796,"silver islet"
124,"68","037","MANITOWANING",1,28,13,1,1,3797,"manitowaning"
124,"68","038","BYNG INLET",0,28,12,1,1,3798,"byng inlet"
124,"68","039","NORTH BAY",1,28,12,1,1,3799,"north bay"
124,"68","040","OUELLETTE",0,28,12,1,1,3800,"ouellette"
124,"68","041","SUDBURY",0,28,12,1,1,3801,"sudbury"
124,"68","042","THESSALON",0,28,12,1,1,3802,"thessalon"
124,"68","043","HEARST",1,29,8,1,1,3803,"hearst"
124,"68","044","LARDER LAKE",1,29,12,1,1,3804,"larder lake"
124,"68","045","MATTAWA",1,28,12,1,1,3805,"mattawa"
124,"68","046","NIPIGON",1,29,8,1,1,3806,"nipigon"
124,"68","047","HAILEYBURY",1,28,12,1,1,3807,"haileybury"
124,"68","048","ELK LAKE",1,28,12,1,1,3808,"elk lake"
124,"68","049","MASSEY",1,28,12,1,1,3809,"massey"
124,"68","050","EGANVILLE",1,28,12,1,1,3810,"eganville"
124,"68","051","WHITNEY",1,28,12,1,1,3811,"whitney"
124,"68","052","PORT CARLING",1,28,12,1,1,3812,"port carling"
124,"68","053","FORT FRANCES",1,28,12,1,1,3813,"fort frances"
124,"68","054","KENORA",1,28,12,1,1,3814,"kenora"
124,"68","055","SYDNEY LAKE",1,29,8,1,1,3815,"sydney lake"
124,"68","056","IGNACE",1,29,12,1,1,3816,"ignace"
124,"68","057","KINCARDINE",1,18,13,1,1,3817,"kincardine"
124,"68","058","GORE BAY",1,28,13,1,1,3818,"gore bay"
124,"68","059","S STE MARIE",1,28,12,1,1,3819,"s ste marie"
124,"68","060","LONGLAC",0,29,8,1,1,3820,"longlac"
124,"68","061","MANITOUWADGE",1,29,8,1,1,3821,"manitouwadge"
124,"68","062","WAWA",0,29,8,1,1,3822,"wawa"
124,"68","063","MONTREAL FALLS",0,28,12,1,1,3823,"montreal falls"
124,"68","064","SMOOTH ROCK",1,29,8,1,1,3824,"smooth rock"
124,"68","065","FARRINGTON",1,28,12,1,1,3825,"farrington"
124,"68","066","STRATTON",1,28,12,1,1,3826,"stratton"
124,"68","067","KAPUSKASING",1,29,8,1,1,3827,"kapuskasing"
124,"68","068","HORNEPAYNE",1,29,8,1,1,3828,"hornepayne"
124,"68","069","JELLICOE",0,29,8,1,1,3829,"jellicoe"
124,"68","071","TEEPEE CREEK",1,29,8,1,1,3830,"teepee creek"
124,"68","072","WHITE RIVER",1,29,8,1,1,3831,"white river"
124,"68","073","FOLEYET",0,29,12,1,1,3832,"foleyet"
124,"68","074","TIMMINS",0,29,8,1,1,3833,"timmins"
124,"68","075","CHAPLEAU",0,29,12,1,1,3834,"chapleau"
124,"68","076","SULTAN",1,29,12,1,1,3835,"sultan"
124,"68","077","GOGAMA",0,29,12,1,1,3836,"gogama"
124,"68","078","MARATHON",0,29,8,1,1,3837,"marathon"
124,"68","079","MILLIDGE",1,29,8,1,1,3838,"millidge"
124,"68","080","COCHRANE",1,29,8,1,1,3839,"cochrane"
124,"68","081","NATTAWA FALLS",1,29,8,1,1,3840,"nattawa falls"
124,"68","082","Kabika Lake",1,29,8,1,1,3841,"kabika lake"
124,"68","083","MAYHEW",1,18,12,1,1,3842,"mayhew"
124,"68","084","MISSANABIE",0,29,8,1,1,3843,"missanabie"
124,"68","090","Windigo Lake",1,29,8,1,1,3844,"windigo lake"
124,"68","091","MENAKO LAKES",1,29,8,1,1,3845,"menako lakes"
124,"68","092","BERENS LAKE",1,29,8,1,1,3846,"berens lake"
124,"68","093","OGOKI",1,18,13,1,1,3847,"ogoki"
124,"68","101","BYNG",1,16,13,1,1,3848,"byng"
124,"68","106","Terra Cotta",1,18,13,1,1,3849,"terra cotta"
124,"68","113","GLEN TAY",1,18,13,1,1,3850,"glen tay"
124,"68","114","Woodville",0,18,13,1,1,3851,"woodville"
124,"68","116","Carmel",0,18,13,1,1,3852,"carmel"
124,"68","117","BIRDSALL",1,18,13,1,1,3853,"birdsall"
124,"68","119","WILFRID",1,18,13,1,1,3854,"wilfrid"
124,"68","121","ROCK MILLS",1,18,13,1,1,3855,"rock mills"
124,"68","123","Tayside",1,18,13,1,1,3856,"tayside"
124,"68","125","MEATH",1,18,13,1,1,3857,"meath"
124,"68","126","Barron Canyon",1,28,12,1,1,3858,"barron canyon"
124,"68","127","DWIGHT",1,28,12,1,1,3859,"dwight"
124,"68","129","Beaver Meadow",0,16,13,1,1,3860,"beaver meadow"
124,"68","130","DINORWIC",0,28,12,1,1,3861,"dinorwic"
124,"68","131","EAGLE R-WALDHOF",1,29,12,1,1,3862,"eagle r waldhof"
124,"68","132","Rawn Reservoir",1,28,12,1,1,3863,"rawn reservoir"
124,"68","141","VERMILLION",1,28,12,1,1,3864,"vermillion"
124,"68","142","LITTLE RAPID",0,28,12,1,1,3865,"little rapid"
124,"68","143","RANGER LAKE",1,28,12,1,1,3866,"ranger lake"
124,"68","144","IRON BRIDGE",1,28,12,1,1,3867,"iron bridge"
124,"68","160","BLUEBERRY",1,29,8,1,1,3868,"blueberry"
124,"68","162","Hawk Junction",1,29,8,1,1,3869,"hawk junction"
124,"68","167","Pearce Lake",1,29,8,1,1,3870,"pearce lake"
124,"68","173","OSWALD CREEK",0,29,12,1,1,3871,"oswald creek"
124,"68","174","KAMISKOTIA",1,29,8,1,1,3872,"kamiskotia"
